,CID,Name,Party,last_name,first_name,crp_web_format,2016_assets_link,2016_liabilities_link,2015_assets_link,2015_liabilities_link,2014_assets_link,2014_liabilities_link,2013_assets_link,2013_liabilities_link,2012_assets_link,2012_liabilities_link,2011_assets_link,2011_liabilities_link,2010_assets_link,2010_liabilities_link
215,N00000699,"Menendez, Robert",D,Menendez,Robert,Robert-Menendez,https://www.opensecrets.org/personal-finances/assets/Robert-Menendez.csv?cid=N00000699&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Robert-Menendez.csv?cid=N00000699&year=2016,https://www.opensecrets.org/personal-finances/assets/Robert-Menendez.csv?cid=N00000699&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Robert-Menendez.csv?cid=N00000699&year=2015,https://www.opensecrets.org/personal-finances/assets/Robert-Menendez.csv?cid=N00000699&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Robert-Menendez.csv?cid=N00000699&year=2014,https://www.opensecrets.org/personal-finances/assets/Robert-Menendez.csv?cid=N00000699&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Robert-Menendez.csv?cid=N00000699&year=2013,https://www.opensecrets.org/personal-finances/assets/Robert-Menendez.csv?cid=N00000699&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Robert-Menendez.csv?cid=N00000699&year=2012,https://www.opensecrets.org/personal-finances/assets/Robert-Menendez.csv?cid=N00000699&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Robert-Menendez.csv?cid=N00000699&year=2011,https://www.opensecrets.org/personal-finances/assets/Robert-Menendez.csv?cid=N00000699&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Robert-Menendez.csv?cid=N00000699&year=2010
216,N00034547,"Meng, Grace",D,Meng,Grace,Grace-Meng,https://www.opensecrets.org/personal-finances/assets/Grace-Meng.csv?cid=N00034547&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Grace-Meng.csv?cid=N00034547&year=2016,https://www.opensecrets.org/personal-finances/assets/Grace-Meng.csv?cid=N00034547&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Grace-Meng.csv?cid=N00034547&year=2015,https://www.opensecrets.org/personal-finances/assets/Grace-Meng.csv?cid=N00034547&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Grace-Meng.csv?cid=N00034547&year=2014,https://www.opensecrets.org/personal-finances/assets/Grace-Meng.csv?cid=N00034547&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Grace-Meng.csv?cid=N00034547&year=2013,https://www.opensecrets.org/personal-finances/assets/Grace-Meng.csv?cid=N00034547&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Grace-Meng.csv?cid=N00034547&year=2012,https://www.opensecrets.org/personal-finances/assets/Grace-Meng.csv?cid=N00034547&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Grace-Meng.csv?cid=N00034547&year=2011,https://www.opensecrets.org/personal-finances/assets/Grace-Meng.csv?cid=N00034547&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Grace-Meng.csv?cid=N00034547&year=2010
217,N00041542,"Miller, Carol",R,Miller,Carol,Carol-Miller,https://www.opensecrets.org/personal-finances/assets/Carol-Miller.csv?cid=N00041542&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Carol-Miller.csv?cid=N00041542&year=2016,https://www.opensecrets.org/personal-finances/assets/Carol-Miller.csv?cid=N00041542&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Carol-Miller.csv?cid=N00041542&year=2015,https://www.opensecrets.org/personal-finances/assets/Carol-Miller.csv?cid=N00041542&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Carol-Miller.csv?cid=N00041542&year=2014,https://www.opensecrets.org/personal-finances/assets/Carol-Miller.csv?cid=N00041542&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Carol-Miller.csv?cid=N00041542&year=2013,https://www.opensecrets.org/personal-finances/assets/Carol-Miller.csv?cid=N00041542&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Carol-Miller.csv?cid=N00041542&year=2012,https://www.opensecrets.org/personal-finances/assets/Carol-Miller.csv?cid=N00041542&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Carol-Miller.csv?cid=N00041542&year=2011,https://www.opensecrets.org/personal-finances/assets/Carol-Miller.csv?cid=N00041542&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Carol-Miller.csv?cid=N00041542&year=2010
218,N00036274,"Mitchell, Paul",R,Mitchell,Paul,Paul-Mitchell,https://www.opensecrets.org/personal-finances/assets/Paul-Mitchell.csv?cid=N00036274&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Paul-Mitchell.csv?cid=N00036274&year=2016,https://www.opensecrets.org/personal-finances/assets/Paul-Mitchell.csv?cid=N00036274&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Paul-Mitchell.csv?cid=N00036274&year=2015,https://www.opensecrets.org/personal-finances/assets/Paul-Mitchell.csv?cid=N00036274&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Paul-Mitchell.csv?cid=N00036274&year=2014,https://www.opensecrets.org/personal-finances/assets/Paul-Mitchell.csv?cid=N00036274&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Paul-Mitchell.csv?cid=N00036274&year=2013,https://www.opensecrets.org/personal-finances/assets/Paul-Mitchell.csv?cid=N00036274&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Paul-Mitchell.csv?cid=N00036274&year=2012,https://www.opensecrets.org/personal-finances/assets/Paul-Mitchell.csv?cid=N00036274&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Paul-Mitchell.csv?cid=N00036274&year=2011,https://www.opensecrets.org/personal-finances/assets/Paul-Mitchell.csv?cid=N00036274&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Paul-Mitchell.csv?cid=N00036274&year=2010
219,N00036275,"Moolenaar, John",R,Moolenaar,John,John-Moolenaar,https://www.opensecrets.org/personal-finances/assets/John-Moolenaar.csv?cid=N00036275&year=2016,https://www.opensecrets.org/personal-finances/liabilities/John-Moolenaar.csv?cid=N00036275&year=2016,https://www.opensecrets.org/personal-finances/assets/John-Moolenaar.csv?cid=N00036275&year=2015,https://www.opensecrets.org/personal-finances/liabilities/John-Moolenaar.csv?cid=N00036275&year=2015,https://www.opensecrets.org/personal-finances/assets/John-Moolenaar.csv?cid=N00036275&year=2014,https://www.opensecrets.org/personal-finances/liabilities/John-Moolenaar.csv?cid=N00036275&year=2014,https://www.opensecrets.org/personal-finances/assets/John-Moolenaar.csv?cid=N00036275&year=2013,https://www.opensecrets.org/personal-finances/liabilities/John-Moolenaar.csv?cid=N00036275&year=2013,https://www.opensecrets.org/personal-finances/assets/John-Moolenaar.csv?cid=N00036275&year=2012,https://www.opensecrets.org/personal-finances/liabilities/John-Moolenaar.csv?cid=N00036275&year=2012,https://www.opensecrets.org/personal-finances/assets/John-Moolenaar.csv?cid=N00036275&year=2011,https://www.opensecrets.org/personal-finances/liabilities/John-Moolenaar.csv?cid=N00036275&year=2011,https://www.opensecrets.org/personal-finances/assets/John-Moolenaar.csv?cid=N00036275&year=2010,https://www.opensecrets.org/personal-finances/liabilities/John-Moolenaar.csv?cid=N00036275&year=2010
220,N00033814,"Mooney, Alex",R,Mooney,Alex,Alex-Mooney,https://www.opensecrets.org/personal-finances/assets/Alex-Mooney.csv?cid=N00033814&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Alex-Mooney.csv?cid=N00033814&year=2016,https://www.opensecrets.org/personal-finances/assets/Alex-Mooney.csv?cid=N00033814&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Alex-Mooney.csv?cid=N00033814&year=2015,https://www.opensecrets.org/personal-finances/assets/Alex-Mooney.csv?cid=N00033814&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Alex-Mooney.csv?cid=N00033814&year=2014,https://www.opensecrets.org/personal-finances/assets/Alex-Mooney.csv?cid=N00033814&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Alex-Mooney.csv?cid=N00033814&year=2013,https://www.opensecrets.org/personal-finances/assets/Alex-Mooney.csv?cid=N00033814&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Alex-Mooney.csv?cid=N00033814&year=2012,https://www.opensecrets.org/personal-finances/assets/Alex-Mooney.csv?cid=N00033814&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Alex-Mooney.csv?cid=N00033814&year=2011,https://www.opensecrets.org/personal-finances/assets/Alex-Mooney.csv?cid=N00033814&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Alex-Mooney.csv?cid=N00033814&year=2010
221,N00026914,"Moore, Gwen",D,Moore,Gwen,Gwen-Moore,https://www.opensecrets.org/personal-finances/assets/Gwen-Moore.csv?cid=N00026914&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Gwen-Moore.csv?cid=N00026914&year=2016,https://www.opensecrets.org/personal-finances/assets/Gwen-Moore.csv?cid=N00026914&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Gwen-Moore.csv?cid=N00026914&year=2015,https://www.opensecrets.org/personal-finances/assets/Gwen-Moore.csv?cid=N00026914&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Gwen-Moore.csv?cid=N00026914&year=2014,https://www.opensecrets.org/personal-finances/assets/Gwen-Moore.csv?cid=N00026914&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Gwen-Moore.csv?cid=N00026914&year=2013,https://www.opensecrets.org/personal-finances/assets/Gwen-Moore.csv?cid=N00026914&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Gwen-Moore.csv?cid=N00026914&year=2012,https://www.opensecrets.org/personal-finances/assets/Gwen-Moore.csv?cid=N00026914&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Gwen-Moore.csv?cid=N00026914&year=2011,https://www.opensecrets.org/personal-finances/assets/Gwen-Moore.csv?cid=N00026914&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Gwen-Moore.csv?cid=N00026914&year=2010
222,N00035431,"Moulton, Seth",D,Moulton,Seth,Seth-Moulton,https://www.opensecrets.org/personal-finances/assets/Seth-Moulton.csv?cid=N00035431&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Seth-Moulton.csv?cid=N00035431&year=2016,https://www.opensecrets.org/personal-finances/assets/Seth-Moulton.csv?cid=N00035431&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Seth-Moulton.csv?cid=N00035431&year=2015,https://www.opensecrets.org/personal-finances/assets/Seth-Moulton.csv?cid=N00035431&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Seth-Moulton.csv?cid=N00035431&year=2014,https://www.opensecrets.org/personal-finances/assets/Seth-Moulton.csv?cid=N00035431&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Seth-Moulton.csv?cid=N00035431&year=2013,https://www.opensecrets.org/personal-finances/assets/Seth-Moulton.csv?cid=N00035431&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Seth-Moulton.csv?cid=N00035431&year=2012,https://www.opensecrets.org/personal-finances/assets/Seth-Moulton.csv?cid=N00035431&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Seth-Moulton.csv?cid=N00035431&year=2011,https://www.opensecrets.org/personal-finances/assets/Seth-Moulton.csv?cid=N00035431&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Seth-Moulton.csv?cid=N00035431&year=2010
223,N00041561,"Mucarsel-Powell, Debbie",D,Mucarsel-Powell,Debbie,Debbie-Mucarsel-Powell,https://www.opensecrets.org/personal-finances/assets/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2016,https://www.opensecrets.org/personal-finances/assets/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2015,https://www.opensecrets.org/personal-finances/assets/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2014,https://www.opensecrets.org/personal-finances/assets/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2013,https://www.opensecrets.org/personal-finances/assets/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2012,https://www.opensecrets.org/personal-finances/assets/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2011,https://www.opensecrets.org/personal-finances/assets/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Debbie-Mucarsel-Powell.csv?cid=N00041561&year=2010
224,N00033410,"Mullin, Markwayne",R,Mullin,Markwayne,Markwayne-Mullin,https://www.opensecrets.org/personal-finances/assets/Markwayne-Mullin.csv?cid=N00033410&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Markwayne-Mullin.csv?cid=N00033410&year=2016,https://www.opensecrets.org/personal-finances/assets/Markwayne-Mullin.csv?cid=N00033410&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Markwayne-Mullin.csv?cid=N00033410&year=2015,https://www.opensecrets.org/personal-finances/assets/Markwayne-Mullin.csv?cid=N00033410&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Markwayne-Mullin.csv?cid=N00033410&year=2014,https://www.opensecrets.org/personal-finances/assets/Markwayne-Mullin.csv?cid=N00033410&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Markwayne-Mullin.csv?cid=N00033410&year=2013,https://www.opensecrets.org/personal-finances/assets/Markwayne-Mullin.csv?cid=N00033410&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Markwayne-Mullin.csv?cid=N00033410&year=2012,https://www.opensecrets.org/personal-finances/assets/Markwayne-Mullin.csv?cid=N00033410&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Markwayne-Mullin.csv?cid=N00033410&year=2011,https://www.opensecrets.org/personal-finances/assets/Markwayne-Mullin.csv?cid=N00033410&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Markwayne-Mullin.csv?cid=N00033410&year=2010
225,N00040133,"Murphy, Stephanie",D,Murphy,Stephanie,Stephanie-Murphy,https://www.opensecrets.org/personal-finances/assets/Stephanie-Murphy.csv?cid=N00040133&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Stephanie-Murphy.csv?cid=N00040133&year=2016,https://www.opensecrets.org/personal-finances/assets/Stephanie-Murphy.csv?cid=N00040133&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Stephanie-Murphy.csv?cid=N00040133&year=2015,https://www.opensecrets.org/personal-finances/assets/Stephanie-Murphy.csv?cid=N00040133&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Stephanie-Murphy.csv?cid=N00040133&year=2014,https://www.opensecrets.org/personal-finances/assets/Stephanie-Murphy.csv?cid=N00040133&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Stephanie-Murphy.csv?cid=N00040133&year=2013,https://www.opensecrets.org/personal-finances/assets/Stephanie-Murphy.csv?cid=N00040133&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Stephanie-Murphy.csv?cid=N00040133&year=2012,https://www.opensecrets.org/personal-finances/assets/Stephanie-Murphy.csv?cid=N00040133&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Stephanie-Murphy.csv?cid=N00040133&year=2011,https://www.opensecrets.org/personal-finances/assets/Stephanie-Murphy.csv?cid=N00040133&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Stephanie-Murphy.csv?cid=N00040133&year=2010
226,N00000939,"Nadler, Jerrold",D,Nadler,Jerrold,Jerrold-Nadler,https://www.opensecrets.org/personal-finances/assets/Jerrold-Nadler.csv?cid=N00000939&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Jerrold-Nadler.csv?cid=N00000939&year=2016,https://www.opensecrets.org/personal-finances/assets/Jerrold-Nadler.csv?cid=N00000939&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Jerrold-Nadler.csv?cid=N00000939&year=2015,https://www.opensecrets.org/personal-finances/assets/Jerrold-Nadler.csv?cid=N00000939&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Jerrold-Nadler.csv?cid=N00000939&year=2014,https://www.opensecrets.org/personal-finances/assets/Jerrold-Nadler.csv?cid=N00000939&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Jerrold-Nadler.csv?cid=N00000939&year=2013,https://www.opensecrets.org/personal-finances/assets/Jerrold-Nadler.csv?cid=N00000939&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Jerrold-Nadler.csv?cid=N00000939&year=2012,https://www.opensecrets.org/personal-finances/assets/Jerrold-Nadler.csv?cid=N00000939&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Jerrold-Nadler.csv?cid=N00000939&year=2011,https://www.opensecrets.org/personal-finances/assets/Jerrold-Nadler.csv?cid=N00000939&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Jerrold-Nadler.csv?cid=N00000939&year=2010
227,N00006789,"Napolitano, Grace",D,Napolitano,Grace,Grace-Napolitano,https://www.opensecrets.org/personal-finances/assets/Grace-Napolitano.csv?cid=N00006789&year=2016,https://www.opensecrets.org/personal-finances/liabilities/Grace-Napolitano.csv?cid=N00006789&year=2016,https://www.opensecrets.org/personal-finances/assets/Grace-Napolitano.csv?cid=N00006789&year=2015,https://www.opensecrets.org/personal-finances/liabilities/Grace-Napolitano.csv?cid=N00006789&year=2015,https://www.opensecrets.org/personal-finances/assets/Grace-Napolitano.csv?cid=N00006789&year=2014,https://www.opensecrets.org/personal-finances/liabilities/Grace-Napolitano.csv?cid=N00006789&year=2014,https://www.opensecrets.org/personal-finances/assets/Grace-Napolitano.csv?cid=N00006789&year=2013,https://www.opensecrets.org/personal-finances/liabilities/Grace-Napolitano.csv?cid=N00006789&year=2013,https://www.opensecrets.org/personal-finances/assets/Grace-Napolitano.csv?cid=N00006789&year=2012,https://www.opensecrets.org/personal-finances/liabilities/Grace-Napolitano.csv?cid=N00006789&year=2012,https://www.opensecrets.org/personal-finances/assets/Grace-Napolitano.csv?cid=N00006789&year=2011,https://www.opensecrets.org/personal-finances/liabilities/Grace-Napolitano.csv?cid=N00006789&year=2011,https://www.opensecrets.org/personal-finances/assets/Grace-Napolitano.csv?cid=N00006789&year=2010,https://www.opensecrets.org/personal-finances/liabilities/Grace-Napolitano.csv?cid=N00006789&year=2010
